topic,event_id,label,tweet_id,text,clean,toxicity,flag_0.5,flag_0.7,flag_0.8
Misc,EN32,Other,1310597087231311872,@SenJeffMerkley HERE’S MY VOICE! Is it hard to ride a high horse so well? OR is literally burning because you won’t support forest MANAGEMENT like fire breaks &; Portland that’s being destroyed by your Antifa friends. Get off your horse and start doing something for our environment &; people.,HERE’S MY VOICE! Is it hard to ride a high horse so well? OR is literally burning because you won’t support forest MANAGEMENT like fire breaks &; Portland that’s being destroyed by your Antifa friends. Get off your horse and start doing something for our environment &; people.,0.08064,0,0,0
Misc,EN40,False,1507138694615953433,"On a globe magnetic compass needles would be pulled towards the sky from Australia.

😎👊:  #level #plane https://t.co/JtgWIErxjb",On a globe magnetic compass needles would be pulled towards the sky from Australia. 😎👊: level plane,0.7476,1,1,0
Misc,EN33,Other,1502818762009059329,"#Cambridge #jobs #hiring #opportunity @ Harvard University (Cambridge, MA) - Executive Director, Harvard Solar Geoengineering Research Program https://t.co/m3jx3kIbdv","Cambridge jobs hiring opportunity @ Harvard University (Cambridge, MA) - Executive Director, Harvard Solar Geoengineering Research Program",0.13768,0,0,0
Misc,EN39,False,1509700367256150018,"Breaking: Biden in negotiations to sell Alaska to the Chinese 
so we can afford to re supply the Strategic Petroleum Reserve

😉",Breaking: Biden in negotiations to sell Alaska to the Chinese so we can afford to re supply the Strategic Petroleum Reserve 😉,0.11824000000000001,0,0,0
Misc,EN33,False,1508794589758599179,"@KimDotcom like Bill Gates &; Co who are spraying aluminum, barium, strontium and sulphur in our sky (to block the sun) every day???","like Bill Gates &; Co who are spraying aluminum, barium, strontium and sulphur in our sky (to block the sun) every day???",0.07008,0,0,0
Misc,EN35,False,1511043125418020869,@TimHannan Hilary Clinton spied on the Trump campaign. Let that sink…,Hilary Clinton spied on the Trump campaign. Let that sink…,0.13304,0,0,0
Misc,EN36,True,1473439121725181952,"Grapefruit comes with some risks, but no evidence it’s fatal with antidepressants https://t.co/HrfSarNuYx","Grapefruit comes with some risks, but no evidence it’s fatal with antidepressants",0.11144000000000001,0,0,0
Misc,EN38,Other,1494094258416066562,Beginning to think Bill Gates has him on a commission $ per million vax plan. https://t.co/6tmZD4ey0i,Beginning to think Bill Gates has him on a commission $ per million vax plan.,0.0908,0,0,0
Misc,EN36,False,1490813658112217092,"@veganfuture A couple things:
1. The grapefruit we eat is a GMO
2. When consuming with incompatible drugs, a grapefruit may cause drug overdose toxicity","A couple things: 1. The grapefruit we eat is a GMO 2. When consuming with incompatible drugs, a grapefruit may cause drug overdose toxicity",0.30072000000000004,0,0,0
Misc,EN38,True,1485995430848700420,FACT CHECK: Did Bill Gates and Microsoft Develop the Videogame ‘Omikron: The Nomad Soul’ in 1999? https://t.co/aObhuXwD1o #businessNews,FACT CHECK: Did Bill Gates and Microsoft Develop the Videogame ‘Omikron: The Nomad Soul’ in 1999? businessNews,0.12824,0,0,0
Misc,EN31,True,1327424648917770240,"@Trumpis33007858 @DailyCaller trump has been doing the same thing for all Blue states his whole tenure as president. When the West Coast was on fire he blamed poor forest management, when it is impossible to manage thousands of acres of land, and made them beg for federal aid.","trump has been doing the same thing for all Blue states his whole tenure as president. When the West Coast was on fire he blamed poor forest management, when it is impossible to manage thousands of acres of land, and made them beg for federal aid.",0.1388,0,0,0
Misc,EN40,Other,1511347146674561031,@ken_caudle @keigh_see @DanielB59756947 Using a compass on the map commonly used on a flat earth map gives incorrect distances. The distances are compressed closer to the centre. They do not match the distances we get driving or flying.,Using a compass on the map commonly used on a flat earth map gives incorrect distances. The distances are compressed closer to the centre. They do not match the distances we get driving or flying.,0.33992000000000006,0,0,0
Misc,EN34,False,1508511152896024576,"Milwaukee officials face Zuckerberg-related election bribery lawsuit

https://t.co/gUBPFTgnHV

I found this article on MxM News--a new app without media bias or censorship. Download it here: https://t.co/AYigU4oiOY",Milwaukee officials face Zuckerberg-related election bribery lawsuit I found this article on MxM News--a new app without media bias or censorship. Download it here:,0.11208000000000001,0,0,0
Misc,EN35,False,1510453952999051264,@RSBNetwork Well biden and democrats had 1 yr to do a good job.instead biden made gas now 7.00$ a gal.inflation making food rise $. Europes at war. Hunter bidens under investigation again 4 real this time.hillary Clinton spied and lied on our president.hillary has 2 pay trump in lawsuit.,Well biden and democrats had 1 yr to do a good job.instead biden made gas now 7.00$ a gal.inflation making food rise $. Europes at war. Hunter bidens under investigation again 4 real this time.hillary Clinton spied and lied on our president.hillary has 2 pay trump in lawsuit.,0.8362400000000001,1,1,1
Misc,EN34,False,1509310899940732933,Milwaukee officials face Zuckerberg-related election bribery lawsuit https://t.co/j8s2Oy5G2v via @JustTheNews,Milwaukee officials face Zuckerberg-related election bribery lawsuit via,0.08928,0,0,0
Misc,EN31,Other,1327762961377554432,@vanOnselenP Is it a clash of climate change policy or just a local member standing up for his constituents who people want to put out of a job with no solid plan ???,Is it a clash of climate change policy or just a local member standing up for his constituents who people want to put out of a job with no solid plan ???,0.06232000000000001,0,0,0
Misc,EN37,True,1494467528214687757,"You can probably just add this story to the long list of fake narratives ginned up by the Fox/GOP outrage machine, i.e. Benghazi, her e-mails, Hunter's laptop, Biden's Ukraine trip, Seth Rich, Obama's birth-certificate, etc. https://t.co/YjVWhh3Mjk","You can probably just add this story to the long list of fake narratives ginned up by the Fox/GOP outrage machine, i.e. Benghazi, her e-mails, Hunter's laptop, Biden's Ukraine trip, Seth Rich, Obama's birth-certificate, etc.",0.35368,0,0,0
Misc,EN37,False,1495037179772375044,"@PogueMoran @ASK_Esq29 @DimensioT @Alwaysaloha2021 @bennyjohnson Obama’s Hawaiian birth certificate wasn’t released in 1961, Fuddy released it in April 2011. You can see the white around the letters showing it was photoshop.","Obama’s Hawaiian birth certificate wasn’t released in 1961, Fuddy released it in April 2011. You can see the white around the letters showing it was photoshop.",0.06544,0,0,0
Misc,EN35,Other,1510626690954715140,"Trump Files Federal SPYGATE Lawsuit; Uses Durham&;apos;s Findings; Sues Clinton, DNC, British Spy https://t.co/ksyjhrTRuc","Trump Files Federal SPYGATE Lawsuit; Uses Durham&;apos;s Findings; Sues Clinton, DNC, British Spy",0.13056,0,0,0
Misc,EN36,Other,1495541724424331264,I'm drinking craft lean in a custom pint glass with my name on it. It's a west coast style with hints of pine and grapefruit https://t.co/SB2gXKmgvp,I'm drinking craft lean in a custom pint glass with my name on it. It's a west coast style with hints of pine and grapefruit,0.26808000000000004,0,0,0
Misc,EN32,Other,1307421669129162753,"When the IWW started organizing logging workers in the Pacific Northwest in the early 20th century, our union was also scapegoated for starting forest fires, because it was easier to blame a militant union that won demands from boss than accept blame.

https://t.co/qA6zSttQ1H","When the IWW started organizing logging workers in the Pacific Northwest in the early 20th century, our union was also scapegoated for starting forest fires, because it was easier to blame a militant union that won demands from boss than accept blame.",0.06432,0,0,0
Misc,EN36,Other,1495538419656708097,Grapefruit Amsterdam???? Yea that’s why https://t.co/4Fp5CYtOfW,Grapefruit Amsterdam???? Yea that’s why,0.09096000000000001,0,0,0
Misc,EN39,False,1502770461507211265,"Today's #conspiracytheory 

Joe Biden is going to sell Alaska back to the Russians, in exchange for a new top of the range Peloton","Today's conspiracytheory Joe Biden is going to sell Alaska back to the Russians, in exchange for a new top of the range Peloton",0.6876,1,0,0
Misc,EN34,Other,1511492197794807808,@OnTheGoGV @Katpa73 You mean like Mark Zuckerberg?,You mean like Mark Zuckerberg?,0.09344000000000001,0,0,0
Misc,EN39,Other,1504102649767075844,@1990_ck_29f Did you see Russia wants Alaska back? I imagine Biden saying “That’s great! We’ll give it back to them then I’ll beg them to drill in ANWR and sell us the oil. That way we’ll still be setting the green energy example for the world by not drilling!”,Did you see Russia wants Alaska back? I imagine Biden saying “That’s great! We’ll give it back to them then I’ll beg them to drill in ANWR and sell us the oil. That way we’ll still be setting the green energy example for the world by not drilling!”,0.35008,0,0,0
Misc,EN39,Other,1511466698699857922,"@TheView Lisa needs Dems to win in Alaska 

Mealy mouth Mitt thinks he will one day be President and that coward couldn’t take the Blacklash he would 
would receive he got a small dose this past week and it had him shook

Collins doesn’t want her husband caught up in Russia shenanigans",Lisa needs Dems to win in Alaska Mealy mouth Mitt thinks he will one day be President and that coward couldn’t take the Blacklash he would would receive he got a small dose this past week and it had him shook Collins doesn’t want her husband caught up in Russia shenanigans,0.8960800000000001,1,1,1
Misc,EN33,Other,1503259128990367746,"#Jobopportunity: Executive Director opening -- Harvard's Solar Geoengineering Research Program
Organization:  Harvard University
Link:👇🏿
https://t.co/Y14NpSxVYO",Jobopportunity: Executive Director opening -- Harvard's Solar Geoengineering Research Program Organization: Harvard University Link:👇🏿,0.10664,0,0,0
Misc,EN32,False,1311819508487610368,"@RepAndyBiggsAZ Anwer: Biden supporters will never condemn Antifa bcuz they are Biden's voter base.  He cannot win without them!
Oddly, he cannot win with them either. They have done too much evil: violence against innocent Americans, destruction of average Joe's business, started forest fires.","Anwer: Biden supporters will never condemn Antifa bcuz they are Biden's voter base. He cannot win without them! Oddly, he cannot win with them either. They have done too much evil: violence against innocent Americans, destruction of average Joe's business, started forest fires.",0.07352,0,0,0
Misc,EN31,True,1326024920694861824,@TommyWolfe02 @mred006 @JoeDefrancia @DonaldJTrumpJr Forest management is not raking the forest floor as Trump advocates. Yes controlled burns are a good management solution but people are wary of the associated smoke. Trump seems to not realize that most of the fire is burning on National forest land that he’s responsible for.,Forest management is not raking the forest floor as Trump advocates. Yes controlled burns are a good management solution but people are wary of the associated smoke. Trump seems to not realize that most of the fire is burning on National forest land that he’s responsible for.,0.95,1,1,1
Misc,EN37,Other,1494630687525289985,@cdnrefusenik It's on Hunter's laptop with Trump's health plans and Obama real birth certificate.,It's on Hunter's laptop with Trump's health plans and Obama real birth certificate.,0.35752,0,0,0
Misc,EN31,Other,1327761117918031873,"A devastating story about rural poverty and environmental injustice in Alabama, USA.

'The official cause of death was Covid-19, but the underlying causes of her suffering were poverty, environmental injustice, climate change, race, and health disparities.'

@ACOSS @RuralDocsVIC https://t.co/GoS01jBpRB","A devastating story about rural poverty and environmental injustice in Alabama, USA. 'The official cause of death was Covid-19, but the underlying causes of her suffering were poverty, environmental injustice, climate change, race, and health disparities.'",0.0988,0,0,0
